"","gene_id","SRR8185859.count","SRR8185860.count","SRR8185861.count","SRR8185862.count","SRR8185863.count","SRR8185864.count","SRR8185865.count","SRR8185866.count","SRR8185871.count","SRR8185872.count","SRR8185873.count","SRR8185874.count","SRR8185875.count","SRR8185876.count","SRR8185878.count","SRR8185891.count","SRR8185892.count","SRR8185896.count","SRR8185897.count","SRR8185898.count","SRR8185899.count","SRR8185902.count","SRR8185905.count","SRR8185906.count","SRR8185907.count","SRR2105159.count","SRR2105160.count","SRR2105161.count","SRR2105162.count","SRR2105165.count","SRR2105166.count","SRR2105207.count","SRR2105208.count","SRR2105239.count","SRR2105240.count","SRR2105247.count","SRR2105335.count","SRR2105336.count","SRR8992369.count","SRR8992370.count","SRR8992371.count"
"2373","hsa-miR-6861-3p",3,6,7,4,1,1,7,7,19,12,35,35,26,29,11,3,2,68,61,46,53,22,20,24,32,2,2,0,0,1,4,0,5,0,0,3,5,8,3,0,0
"2374","hsa-miR-6861-5p",0,1,0,1,1,0,0,0,2,1,0,1,1,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,1,0,3,1,1,0,2,0,1,0,0,0,1
"2375","hsa-miR-6862-3p",1,2,1,2,1,4,2,3,36,59,17,19,12,19,42,4,7,38,37,41,34,74,45,73,58,5,18,7,22,9,16,5,26,8,31,9,11,17,7,7,6
"2376","hsa-miR-6862-5p",8,8,6,6,2,8,6,5,34,43,42,49,46,54,32,6,5,96,73,99,72,77,71,82,91,8,31,2,13,9,13,4,14,6,10,7,11,38,6,8,2
"2377","hsa-miR-6863",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2378","hsa-miR-6864-3p",38,46,44,72,27,34,26,25,187,162,265,273,335,285,103,22,39,370,320,352,336,374,354,435,449,29,80,14,38,34,43,15,76,11,43,40,34,87,13,5,4
"2379","hsa-miR-6864-5p",2,11,11,5,3,3,8,9,5,9,33,34,30,35,8,2,2,62,51,62,55,32,27,30,36,0,1,0,0,2,4,1,3,0,0,1,1,4,1,0,0
"2380","hsa-miR-6865-3p",23,17,14,40,9,10,4,15,86,71,91,102,109,111,49,10,13,143,124,146,122,147,153,176,199,15,32,7,19,13,29,3,39,2,24,20,18,44,3,5,1
"2381","hsa-miR-6865-5p",2,2,2,0,0,3,2,3,11,8,17,20,11,20,9,0,1,42,40,37,37,29,27,37,35,2,7,0,4,0,3,2,5,3,3,2,1,6,1,0,0
"2382","hsa-miR-6866-3p",2,4,5,9,1,3,2,3,12,15,15,20,11,12,44,2,1,35,34,36,28,61,42,35,34,4,5,19,33,8,14,17,47,5,45,3,0,5,1,0,1
"2383","hsa-miR-6866-5p",1,0,0,1,1,1,2,0,6,16,7,13,15,10,12,2,4,15,15,16,16,24,23,20,23,1,0,1,3,0,0,1,0,0,0,1,1,3,0,2,0
"2384","hsa-miR-6867-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2385","hsa-miR-6867-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2386","hsa-miR-6868-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2387","hsa-miR-6868-5p",0,1,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2388","hsa-miR-6869-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2389","hsa-miR-6869-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2390","hsa-miR-6870-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2391","hsa-miR-6870-5p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2392","hsa-miR-6871-3p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2393","hsa-miR-6871-5p",0,1,1,1,0,1,0,1,5,5,5,3,4,6,10,1,4,6,8,11,16,39,11,5,7,3,5,1,4,0,1,1,8,0,4,3,4,10,0,1,0
"2394","hsa-miR-6872-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2395","hsa-miR-6872-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,4,2,4,0,1,3,5,11,1,10,0
"2396","hsa-miR-6873-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2397","hsa-miR-6873-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2398","hsa-miR-6874-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2399","hsa-miR-6874-5p",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2400","hsa-miR-6875-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"2401","hsa-miR-6875-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3,0,2,0,0,0,0,1,0
"2402","hsa-miR-6876-3p",0,2,1,2,1,3,1,1,0,0,1,10,10,7,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,1,0,0,0,0,3,2,2,4,0,0,0
"2403","hsa-miR-6876-5p",0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2404","hsa-miR-6877-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2405","hsa-miR-6877-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2406","hsa-miR-6878-3p",5,7,11,4,9,4,6,7,270,293,28,36,25,24,30,13,14,37,24,28,34,78,66,68,67,11,42,11,13,13,25,4,14,3,16,27,14,40,2,2,0
"2407","hsa-miR-6878-5p",7,5,6,4,3,5,3,4,31,31,22,24,30,25,31,4,4,36,27,29,28,50,62,59,64,5,11,1,6,2,10,2,14,3,13,4,5,10,7,5,4
"2408","hsa-miR-6879-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2409","hsa-miR-6879-5p",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2410","hsa-miR-6880-3p",4,13,8,15,4,6,14,11,30,35,53,69,71,66,37,9,8,117,89,95,119,117,91,98,109,7,21,3,10,3,16,5,23,6,4,9,8,23,5,2,1
"2411","hsa-miR-6880-5p",36,24,34,28,30,34,40,40,198,214,190,188,196,187,80,16,18,336,302,419,366,182,223,262,250,18,118,28,106,58,92,23,152,23,126,54,88,237,22,37,17
"2412","hsa-miR-6881-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2413","hsa-miR-6881-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"2414","hsa-miR-6882-3p",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2415","hsa-miR-6882-5p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2416","hsa-miR-6883-3p",0,0,1,0,1,0,0,0,2,5,2,2,4,1,2,0,0,1,2,0,2,4,0,0,4,0,0,0,0,2,3,1,6,0,1,1,2,2,0,1,0
"2417","hsa-miR-6883-5p",17,10,12,12,11,7,13,11,36,29,97,78,76,81,16,3,4,135,118,171,132,43,72,73,72,6,34,9,34,24,36,9,47,8,51,21,38,83,7,12,5
"2418","hsa-miR-6884-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2419","hsa-miR-6884-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2420","hsa-miR-6885-3p",0,0,0,0,0,0,0,0,3,5,1,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"2421","hsa-miR-6885-5p",1,0,0,0,0,0,0,0,0,0,3,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2422","hsa-miR-6886-3p",0,0,0,0,0,0,0,0,0,0,4,2,6,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2423","hsa-miR-6886-5p",67,102,105,107,90,126,106,166,548,557,718,698,843,765,502,92,149,619,656,737,809,3614,1023,1040,1197,109,237,136,267,119,169,109,756,114,528,201,363,1147,31,33,2
"2424","hsa-miR-6887-3p",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2425","hsa-miR-6887-5p",0,0,0,0,1,0,0,0,0,0,2,3,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2426","hsa-miR-6888-3p",0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2427","hsa-miR-6888-5p",0,0,0,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"2428","hsa-miR-6889-3p",2,0,0,2,0,0,0,3,5,9,2,0,0,0,1,2,0,5,3,3,1,11,4,5,1,3,0,0,0,0,0,0,3,0,0,1,1,2,0,1,0
"2429","hsa-miR-6889-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2430","hsa-miR-6890-3p",5,11,11,6,2,8,13,6,15,26,37,50,42,45,16,5,1,88,69,76,75,50,50,36,48,2,11,1,1,1,4,2,8,1,2,0,3,11,1,1,1
"2431","hsa-miR-6890-5p",33,27,30,46,27,29,32,38,115,128,208,205,198,202,76,17,17,313,304,402,342,192,233,289,276,20,64,19,73,40,53,16,102,13,80,48,75,180,18,30,12
"2432","hsa-miR-6891-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2433","hsa-miR-6891-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2434","hsa-miR-6892-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2435","hsa-miR-6892-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2436","hsa-miR-6893-3p",32,26,40,37,41,48,38,36,243,261,241,231,241,253,197,50,36,738,671,749,745,555,559,591,637,30,91,28,87,34,53,14,128,22,84,34,35,68,27,30,29
"2437","hsa-miR-6893-5p",1,0,0,1,0,0,1,0,11,11,5,9,6,3,2,0,1,9,7,13,12,18,9,8,10,0,1,1,0,0,0,0,0,0,0,1,2,7,0,0,0
"2438","hsa-miR-6894-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2439","hsa-miR-6894-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2440","hsa-miR-6895-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2441","hsa-miR-6895-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2442","hsa-miR-7-1-3p",0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,1,1,0,2,0,7,0,2,6,0,1,0
"2443","hsa-miR-7-2-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2444","hsa-miR-7-5p",184,217,182,197,73,90,91,69,1272,1312,1061,996,1083,1080,1381,172,176,670,606,669,712,1892,2494,2762,2831,265,850,251,788,390,766,238,1130,144,982,621,281,679,1100,2622,978
"2445","hsa-miR-708-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2446","hsa-miR-708-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2447","hsa-miR-7106-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2448","hsa-miR-7106-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2449","hsa-miR-7107-3p",5,2,8,5,2,4,1,0,32,46,50,50,42,54,52,14,18,120,109,115,121,51,65,70,88,112,323,127,313,215,322,85,353,92,396,165,154,397,53,155,62
"2450","hsa-miR-7107-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2451","hsa-miR-7108-3p",0,0,0,0,0,0,0,1,1,0,1,1,1,1,3,0,0,2,1,1,0,1,0,2,2,0,2,0,2,2,1,0,3,1,2,2,0,2,0,1,1
"2452","hsa-miR-7108-5p",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2453","hsa-miR-7109-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2454","hsa-miR-7109-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,2,0,0,0,0,2,0,0,0
"2455","hsa-miR-711",0,0,0,0,0,0,0,0,2,0,2,4,2,3,4,0,0,7,7,7,8,7,13,16,20,3,3,0,3,4,6,1,10,0,2,3,1,6,2,2,1
"2456","hsa-miR-7110-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2457","hsa-miR-7110-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,3,0,2,0,0,0,3,0,1,0,0,0,0,0,0
"2458","hsa-miR-7111-3p",0,0,1,0,0,0,0,0,0,1,0,2,2,0,0,0,1,0,2,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"2459","hsa-miR-7111-5p",9,4,10,9,7,7,9,9,195,194,49,44,47,50,35,5,6,51,40,45,40,117,79,101,94,23,55,6,26,14,24,3,25,8,33,41,12,37,5,2,0
"2460","hsa-miR-7112-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2461","hsa-miR-7112-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2462","hsa-miR-7113-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2463","hsa-miR-7113-5p",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2464","hsa-miR-7114-3p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2465","hsa-miR-7114-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"2466","hsa-miR-7150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2467","hsa-miR-7151-3p",6,6,4,5,5,5,1,8,24,19,33,30,46,36,7,2,1,59,44,57,54,55,70,81,103,3,8,3,3,5,8,1,7,1,4,5,3,12,1,1,0
"2468","hsa-miR-7151-5p",37,28,34,33,35,40,41,42,220,232,198,188,203,196,87,25,21,335,326,430,379,195,244,307,285,25,96,22,99,48,85,21,141,14,119,50,85,210,28,41,20
"2469","hsa-miR-7152-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2470","hsa-miR-7152-5p",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2471","hsa-miR-7153-3p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2472","hsa-miR-7153-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2473","hsa-miR-7154-3p",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2474","hsa-miR-7154-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2475","hsa-miR-7155-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2476","hsa-miR-7155-5p",0,1,1,2,2,1,2,0,0,1,4,2,5,3,3,0,0,0,0,0,0,1,4,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"2477","hsa-miR-7156-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2478","hsa-miR-7156-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2479","hsa-miR-7157-3p",0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2480","hsa-miR-7157-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2481","hsa-miR-7158-3p",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2482","hsa-miR-7158-5p",0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"2483","hsa-miR-7159-3p",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2484","hsa-miR-7159-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0
"2485","hsa-miR-7160-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"2486","hsa-miR-7160-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2487","hsa-miR-7161-3p",0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2488","hsa-miR-7161-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2489","hsa-miR-7162-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"2490","hsa-miR-7162-5p",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2491","hsa-miR-718",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2492","hsa-miR-744-3p",0,0,0,0,0,0,2,0,2,5,0,0,0,1,7,1,2,2,5,2,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"2493","hsa-miR-744-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2494","hsa-miR-7515",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2495","hsa-miR-758-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
"2496","hsa-miR-758-5p",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2497","hsa-miR-759",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2498","hsa-miR-760",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2499","hsa-miR-761",19,15,15,37,12,8,9,12,93,71,119,117,134,129,49,10,13,161,127,142,139,168,160,210,201,20,56,6,26,25,36,9,54,3,31,29,20,49,4,7,2
"2500","hsa-miR-762",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2501","hsa-miR-764",0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,4,2,2,1,6,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"2502","hsa-miR-765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2503","hsa-miR-766-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2504","hsa-miR-766-5p",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2505","hsa-miR-767-3p",0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0,2,0
"2506","hsa-miR-767-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2507","hsa-miR-769-3p",6,8,6,5,6,5,10,4,29,31,46,51,40,45,42,5,10,74,81,87,82,110,97,98,102,9,18,4,11,4,13,3,18,2,11,10,11,25,1,2,1
"2508","hsa-miR-769-5p",0,0,1,2,0,0,0,3,1,3,3,5,4,8,3,0,0,22,19,17,16,11,12,16,14,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"2509","hsa-miR-770-5p",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
