"","gene_id","SRR8507541.count","SRR8507542.count","SRR8507543.count","SRR8507544.count","SRR8507545.count","SRR8507546.count","SRR8507547.count","SRR8507548.count","SRR8507549.count","SRR8507550.count","SRR8507551.count","SRR8507552.count","SRR1917326.count","SRR1917327.count","SRR1917328.count","SRR1917332.count","SRR1917333.count","SRR1917334.count","SRR1917338.count","SRR1917339.count","SRR1917340.count"
"18","hsa-let-7i-5p",98.9437751997427,175.941285879455,51.6324458289589,64.5633366332372,79.1525401369339,122.110444200224,82.0535262502906,81.4431730260211,14.9652432226155,40.8491169782547,83.3986622854569,21.0663801638964,172.017855453396,170.352629943984,21.0781472308584,175.336060783168,138.811771238201,60.5675176402895,293.728888236158,168.406871000337,147.20314033366
"19","hsa-miR-1-3p",4452.46988398842,3770.17041170261,3287.26571777705,3034.47682176215,2928.64398506655,3456.66488197556,3924.89367230557,3807.46833896649,643.505458572465,462.956659086886,2635.39772822044,2001.30611557016,799.883027858292,1042.15726553967,569.109975233177,1227.35242548217,1110.49416990561,2119.86311741013,1664.4637000049,2105.08588750421,1521.09911678116
"20","hsa-miR-1-5p",692.606426398199,779.168551751873,688.432611052786,710.196702965609,1068.55929184861,1136.56644217131,1176.10054292083,977.318076312253,890.431971745621,748.900477934669,700.548763197838,463.460363605722,1702.97676898862,1553.21515537162,2023.50213416241,4266.51081239041,2706.82953914492,1847.30928802883,2986.24369706761,4041.76490400808,2944.06280667321
"21","hsa-miR-100-3p",1311.00502139659,1608.60604232645,1221.96788461869,1398.87229372014,3232.06205559147,2893.07821643607,2488.95696292548,1934.275359368,1129.87586330747,1266.32262632589,900.705552682935,947.98710737534,1866.39373166935,2675.53836441434,1875.9551035464,3740.50263004091,2845.64131038312,938.796523424487,4014.29480589416,1936.67901650387,2551.52109911678
"22","hsa-miR-100-5p",1261.53313379672,1558.33710350375,2237.40598592155,1721.68897688633,1028.98302178014,1502.89777477198,1217.12730604598,1262.36918190333,5365.03969530765,7080.51360956414,3335.94649141828,3202.08978491226,774.080349540282,1042.15726553967,1338.46234915951,818.234950321449,694.058856191005,757.093970503619,1077.00592353258,505.22061300101,441.609421000981
"23","hsa-miR-101-2-5p",0,0,0,21.5211122110791,0,0,0,0,0,0,0,0,0,0,0,58.4453535943892,0,0,0,0,0
"24","hsa-miR-101-3p",140203.329458035,157115.568290353,166703.956766432,170468.729823957,68308.6421381739,37675.7685913151,34380.4274988718,38156.1265626909,123096.608127624,57447.4748437521,116774.806932097,118751.184983884,3689.78299947535,1743.60927119137,1138.21995046635,12448.8603156049,4303.16490838423,4663.69885830229,3377.88221471582,4546.98551700909,5152.10991167812
"25","hsa-miR-101-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"26","hsa-miR-10226",0,0,0,21.5211122110791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"27","hsa-miR-10392-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"28","hsa-miR-10392-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"29","hsa-miR-10393-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30","hsa-miR-10393-5p",0,25.1344694113507,34.4216305526393,21.5211122110791,0,9.39311109232489,0,0,22.4478648339232,20.4245584891273,50.0391973712742,0,51.6053566360188,0,0,0,0,60.5675176402895,0,0,0
"31","hsa-miR-10394-3p",24.7359437999357,0,17.2108152763196,0,0,0,0,0,14.9652432226155,34.0409308152122,16.6797324570914,0,0,0,0,0,0,0,0,0,0
"32","hsa-miR-10394-5p",0,25.1344694113507,0,0,0,0,0,0,7.48262161130774,0,0,0,0,0,0,0,0,0,0,0,0
"33","hsa-miR-10395-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"34","hsa-miR-10395-5p",0,0,0,21.5211122110791,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2837588201448,0,0,0
"35","hsa-miR-10396a-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"36","hsa-miR-10396a-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
